"UID","hub","travel_time","hub_type","hub_status","population","racks"
2527,46,12,"Conventional","Active",0.152357946892656,10
2527,47,18,"Conventional","Active",0.152357946892656,10
2527,49,24,"Conventional","Active",0.152357946892656,7
2527,50,24,"Conventional","Active",0.152357946892656,10
2527,54,16,"Conventional","Active",0.152357946892656,10
2527,55,23,"Conventional","Active",0.152357946892656,10
2527,57,19,"Conventional","Active",0.152357946892656,10
2527,58,25,"Conventional","Active",0.152357946892656,8
2527,59,16,"Conventional","Active",0.152357946892656,8
2527,71,20,"Conventional","Active",0.152357946892656,8
2527,72,26,"Conventional","Active",0.152357946892656,10
2527,73,12,"Conventional","Active",0.152357946892656,11
2527,84,22,"Conventional","Active",0.152357946892656,10
2527,86,10,"Conventional","Active",0.152357946892656,19
2527,87,23,"Conventional","Active",0.152357946892656,10
2527,88,24,"Conventional","Active",0.152357946892656,10
2527,91,17,"Conventional","Active",0.152357946892656,10
2527,92,21,"Conventional","Active",0.152357946892656,10
2527,93,13,"Conventional","Active",0.152357946892656,10
2527,95,27,"Conventional","Active",0.152357946892656,8
2527,96,17,"Conventional","Active",0.152357946892656,5
2527,97,16,"Conventional","Active",0.152357946892656,10
2527,99,25,"Conventional","Active",0.152357946892656,6
2527,100,17,"Conventional","Active",0.152357946892656,8
2527,103,28,"Conventional","Active",0.152357946892656,11
2527,105,14,"Conventional","Active",0.152357946892656,10
2527,106,22,"Conventional","Active",0.152357946892656,20
2527,112,22,"Conventional","Active",0.152357946892656,6
2527,129,16,"Conventional","Active",0.152357946892656,10
2527,130,10,"Conventional","Active",0.152357946892656,10
2527,132,26,"Conventional","Active",0.152357946892656,10
2528,1,17,"Conventional","Active",4.36371825303132,16
2528,2,8,"Conventional","Active",4.36371825303132,20
2528,3,15,"Conventional","Active",4.36371825303132,16
2528,30,28,"Conventional","Active",4.36371825303132,10
2528,32,19,"Conventional","Active",4.36371825303132,10
2528,33,17,"Conventional","Active",4.36371825303132,10
2528,35,29,"Conventional","Active",4.36371825303132,10
2528,36,27,"Conventional","Active",4.36371825303132,10
2528,37,21,"Conventional","Active",4.36371825303132,15
2528,38,10,"Conventional","Active",4.36371825303132,10
2528,39,13,"Conventional","Active",4.36371825303132,10
2528,40,26,"Conventional","Active",4.36371825303132,14
2528,41,29,"Conventional","Active",4.36371825303132,10
2528,42,18,"Conventional","Active",4.36371825303132,10
2528,43,13,"Conventional","Active",4.36371825303132,17
2528,44,7,"Conventional","Active",4.36371825303132,16
2528,45,1,"Conventional","Active",4.36371825303132,11
2528,46,11,"Conventional","Active",4.36371825303132,10
2528,47,18,"Conventional","Active",4.36371825303132,10
2528,49,23,"Conventional","Active",4.36371825303132,7
2528,50,24,"Conventional","Active",4.36371825303132,10
2528,54,16,"Conventional","Active",4.36371825303132,10
2528,55,23,"Conventional","Active",4.36371825303132,10
2528,57,20,"Conventional","Active",4.36371825303132,10
2528,58,26,"Conventional","Active",4.36371825303132,8
2528,59,17,"Conventional","Active",4.36371825303132,8
2528,71,20,"Conventional","Active",4.36371825303132,8
2528,72,27,"Conventional","Active",4.36371825303132,10
2528,73,11,"Conventional","Active",4.36371825303132,11
2528,84,22,"Conventional","Active",4.36371825303132,10
2528,86,10,"Conventional","Active",4.36371825303132,19
2528,87,23,"Conventional","Active",4.36371825303132,10
2528,88,25,"Conventional","Active",4.36371825303132,10
2528,91,18,"Conventional","Active",4.36371825303132,10
2528,92,22,"Conventional","Active",4.36371825303132,10
2528,93,13,"Conventional","Active",4.36371825303132,10
2528,95,27,"Conventional","Active",4.36371825303132,8
2528,96,18,"Conventional","Active",4.36371825303132,5
2528,97,16,"Conventional","Active",4.36371825303132,10
2528,99,25,"Conventional","Active",4.36371825303132,6
2528,100,18,"Conventional","Active",4.36371825303132,8
2528,103,27,"Conventional","Active",4.36371825303132,11
2528,105,14,"Conventional","Active",4.36371825303132,10
2528,106,22,"Conventional","Active",4.36371825303132,20
2528,112,22,"Conventional","Active",4.36371825303132,6
2528,129,17,"Conventional","Active",4.36371825303132,10
2528,130,10,"Conventional","Active",4.36371825303132,10
2528,132,27,"Conventional","Active",4.36371825303132,10
2529,1,17,"Conventional","Active",7.6526492511181,16
2529,2,6,"Conventional","Active",7.6526492511181,20
2529,3,15,"Conventional","Active",7.6526492511181,16
2529,32,21,"Conventional","Active",7.6526492511181,10
2529,33,19,"Conventional","Active",7.6526492511181,10
2529,36,30,"Conventional","Active",7.6526492511181,10
2529,37,23,"Conventional","Active",7.6526492511181,15
2529,38,13,"Conventional","Active",7.6526492511181,10
2529,39,15,"Conventional","Active",7.6526492511181,10
2529,40,28,"Conventional","Active",7.6526492511181,14
2529,41,29,"Conventional","Active",7.6526492511181,10
2529,42,20,"Conventional","Active",7.6526492511181,10
2529,43,15,"Conventional","Active",7.6526492511181,17
2529,44,9,"Conventional","Active",7.6526492511181,16
2529,45,2,"Conventional","Active",7.6526492511181,11
2529,46,12,"Conventional","Active",7.6526492511181,10
2529,47,19,"Conventional","Active",7.6526492511181,10
2529,49,23,"Conventional","Active",7.6526492511181,7
2529,50,24,"Conventional","Active",7.6526492511181,10
2529,54,17,"Conventional","Active",7.6526492511181,10
2529,55,22,"Conventional","Active",7.6526492511181,10
2529,57,19,"Conventional","Active",7.6526492511181,10
2529,58,25,"Conventional","Active",7.6526492511181,8
2529,59,16,"Conventional","Active",7.6526492511181,8
2529,60,29,"Conventional","Active",7.6526492511181,10
2529,71,21,"Conventional","Active",7.6526492511181,8
2529,72,27,"Conventional","Active",7.6526492511181,10
2529,73,10,"Conventional","Active",7.6526492511181,11
2529,84,23,"Conventional","Active",7.6526492511181,10
2529,86,10,"Conventional","Active",7.6526492511181,19
2529,87,26,"Conventional","Active",7.6526492511181,10
2529,88,24,"Conventional","Active",7.6526492511181,10
2529,91,21,"Conventional","Active",7.6526492511181,10
2529,92,22,"Conventional","Active",7.6526492511181,10
2529,93,16,"Conventional","Active",7.6526492511181,10
2529,95,27,"Conventional","Active",7.6526492511181,8
2529,96,20,"Conventional","Active",7.6526492511181,5
2529,97,15,"Conventional","Active",7.6526492511181,10
2529,99,25,"Conventional","Active",7.6526492511181,6
2529,100,17,"Conventional","Active",7.6526492511181,8
2529,103,28,"Conventional","Active",7.6526492511181,11
2529,105,14,"Conventional","Active",7.6526492511181,10
2529,106,22,"Conventional","Active",7.6526492511181,20
2529,112,22,"Conventional","Active",7.6526492511181,6
2529,129,19,"Conventional","Active",7.6526492511181,10
2529,130,10,"Conventional","Active",7.6526492511181,10
2529,132,29,"Conventional","Active",7.6526492511181,10
2530,1,16,"Conventional","Active",10.1459815629802,16
2530,2,5,"Conventional","Active",10.1459815629802,20
2530,3,13,"Conventional","Active",10.1459815629802,16
2530,32,22,"Conventional","Active",10.1459815629802,10
2530,33,20,"Conventional","Active",10.1459815629802,10
2530,37,24,"Conventional","Active",10.1459815629802,15
2530,38,13,"Conventional","Active",10.1459815629802,10
2530,39,16,"Conventional","Active",10.1459815629802,10
2530,40,29,"Conventional","Active",10.1459815629802,14
2530,41,28,"Conventional","Active",10.1459815629802,10
2530,42,21,"Conventional","Active",10.1459815629802,10
2530,43,16,"Conventional","Active",10.1459815629802,17
2530,44,10,"Conventional","Active",10.1459815629802,16
2530,45,2,"Conventional","Active",10.1459815629802,11
2530,46,12,"Conventional","Active",10.1459815629802,10
2530,47,19,"Conventional","Active",10.1459815629802,10
2530,49,22,"Conventional","Active",10.1459815629802,7
2530,50,24,"Conventional","Active",10.1459815629802,10
2530,54,16,"Conventional","Active",10.1459815629802,10
2530,55,21,"Conventional","Active",10.1459815629802,10
2530,56,30,"Conventional","Active",10.1459815629802,5
2530,57,18,"Conventional","Active",10.1459815629802,10
2530,58,24,"Conventional","Active",10.1459815629802,8
2530,59,15,"Conventional","Active",10.1459815629802,8
2530,60,28,"Conventional","Active",10.1459815629802,10
2530,61,29,"Conventional","Active",10.1459815629802,8
2530,71,21,"Conventional","Active",10.1459815629802,8
2530,72,26,"Conventional","Active",10.1459815629802,10
2530,73,9,"Conventional","Active",10.1459815629802,11
2530,84,21,"Conventional","Active",10.1459815629802,10
2530,86,9,"Conventional","Active",10.1459815629802,19
2530,87,26,"Conventional","Active",10.1459815629802,10
2530,88,23,"Conventional","Active",10.1459815629802,10
2530,91,21,"Conventional","Active",10.1459815629802,10
2530,92,21,"Conventional","Active",10.1459815629802,10
2530,93,16,"Conventional","Active",10.1459815629802,10
2530,95,26,"Conventional","Active",10.1459815629802,8
2530,96,21,"Conventional","Active",10.1459815629802,5
2530,97,14,"Conventional","Active",10.1459815629802,10
2530,99,24,"Conventional","Active",10.1459815629802,6
2530,100,16,"Conventional","Active",10.1459815629802,8
2530,103,27,"Conventional","Active",10.1459815629802,11
2530,105,12,"Conventional","Active",10.1459815629802,10
2530,106,22,"Conventional","Active",10.1459815629802,20
2530,112,21,"Conventional","Active",10.1459815629802,6
2530,129,20,"Conventional","Active",10.1459815629802,10
2530,130,9,"Conventional","Active",10.1459815629802,10
2531,1,15,"Conventional","Active",11.8353932701081,16
2531,2,4,"Conventional","Active",11.8353932701081,20
2531,3,12,"Conventional","Active",11.8353932701081,16
2531,32,22,"Conventional","Active",11.8353932701081,10
2531,33,20,"Conventional","Active",11.8353932701081,10
2531,37,24,"Conventional","Active",11.8353932701081,15
2531,38,14,"Conventional","Active",11.8353932701081,10
2531,39,16,"Conventional","Active",11.8353932701081,10
2531,40,29,"Conventional","Active",11.8353932701081,14
2531,41,27,"Conventional","Active",11.8353932701081,10
2531,42,21,"Conventional","Active",11.8353932701081,10
2531,43,16,"Conventional","Active",11.8353932701081,17
2531,44,10,"Conventional","Active",11.8353932701081,16
2531,45,3,"Conventional","Active",11.8353932701081,11
2531,46,12,"Conventional","Active",11.8353932701081,10
2531,47,19,"Conventional","Active",11.8353932701081,10
2531,49,21,"Conventional","Active",11.8353932701081,7
2531,50,23,"Conventional","Active",11.8353932701081,10
2531,53,30,"Conventional","Active",11.8353932701081,10
2531,54,15,"Conventional","Active",11.8353932701081,10
2531,55,20,"Conventional","Active",11.8353932701081,10
2531,56,29,"Conventional","Active",11.8353932701081,5
2531,57,17,"Conventional","Active",11.8353932701081,10
2531,58,23,"Conventional","Active",11.8353932701081,8
2531,59,14,"Conventional","Active",11.8353932701081,8
2531,60,27,"Conventional","Active",11.8353932701081,10
2531,61,28,"Conventional","Active",11.8353932701081,8
2531,64,29,"Conventional","Active",11.8353932701081,8
2531,71,20,"Conventional","Active",11.8353932701081,8
2531,72,25,"Conventional","Active",11.8353932701081,10
2531,73,8,"Conventional","Active",11.8353932701081,11
2531,84,21,"Conventional","Active",11.8353932701081,10
2531,86,8,"Conventional","Active",11.8353932701081,19
2531,87,26,"Conventional","Active",11.8353932701081,10
2531,88,22,"Conventional","Active",11.8353932701081,10
2531,91,20,"Conventional","Active",11.8353932701081,10
2531,92,20,"Conventional","Active",11.8353932701081,10
2531,93,17,"Conventional","Active",11.8353932701081,10
2531,95,25,"Conventional","Active",11.8353932701081,8
2531,96,21,"Conventional","Active",11.8353932701081,5
2531,97,13,"Conventional","Active",11.8353932701081,10
2531,99,23,"Conventional","Active",11.8353932701081,6
2531,100,15,"Conventional","Active",11.8353932701081,8
2531,103,26,"Conventional","Active",11.8353932701081,11
2531,105,11,"Conventional","Active",11.8353932701081,10
2531,106,22,"Conventional","Active",11.8353932701081,20
2531,108,29,"Conventional","Active",11.8353932701081,6
2531,112,20,"Conventional","Active",11.8353932701081,6
2531,129,21,"Conventional","Active",11.8353932701081,10
2531,130,7,"Conventional","Active",11.8353932701081,10
2532,1,14,"Conventional","Active",12.6706191901408,16
2532,2,3,"Conventional","Active",12.6706191901408,20
2532,3,12,"Conventional","Active",12.6706191901408,16
2532,32,23,"Conventional","Active",12.6706191901408,10
2532,33,21,"Conventional","Active",12.6706191901408,10
2532,37,25,"Conventional","Active",12.6706191901408,15
2532,38,15,"Conventional","Active",12.6706191901408,10
2532,39,17,"Conventional","Active",12.6706191901408,10
2532,41,27,"Conventional","Active",12.6706191901408,10
2532,42,22,"Conventional","Active",12.6706191901408,10
2532,43,17,"Conventional","Active",12.6706191901408,17
2532,44,11,"Conventional","Active",12.6706191901408,16
2532,45,4,"Conventional","Active",12.6706191901408,11
2532,46,13,"Conventional","Active",12.6706191901408,10
2532,47,19,"Conventional","Active",12.6706191901408,10
2532,49,20,"Conventional","Active",12.6706191901408,7
2532,50,22,"Conventional","Active",12.6706191901408,10
2532,53,29,"Conventional","Active",12.6706191901408,10
2532,54,16,"Conventional","Active",12.6706191901408,10
2532,55,19,"Conventional","Active",12.6706191901408,10
2532,56,29,"Conventional","Active",12.6706191901408,5
2532,57,16,"Conventional","Active",12.6706191901408,10
2532,58,22,"Conventional","Active",12.6706191901408,8
2532,59,13,"Conventional","Active",12.6706191901408,8
2532,60,26,"Conventional","Active",12.6706191901408,10
2532,61,28,"Conventional","Active",12.6706191901408,8
2532,64,28,"Conventional","Active",12.6706191901408,8
2532,67,29,"Conventional","Active",12.6706191901408,7
2532,71,21,"Conventional","Active",12.6706191901408,8
2532,72,25,"Conventional","Active",12.6706191901408,10
2532,73,7,"Conventional","Active",12.6706191901408,11
2532,84,20,"Conventional","Active",12.6706191901408,10
2532,86,7,"Conventional","Active",12.6706191901408,19
2532,87,27,"Conventional","Active",12.6706191901408,10
2532,88,21,"Conventional","Active",12.6706191901408,10
2532,91,21,"Conventional","Active",12.6706191901408,10
2532,92,19,"Conventional","Active",12.6706191901408,10
2532,93,18,"Conventional","Active",12.6706191901408,10
2532,95,25,"Conventional","Active",12.6706191901408,8
2532,96,22,"Conventional","Active",12.6706191901408,5
2532,97,12,"Conventional","Active",12.6706191901408,10
2532,99,23,"Conventional","Active",12.6706191901408,6
2532,100,14,"Conventional","Active",12.6706191901408,8
2532,103,26,"Conventional","Active",12.6706191901408,11
2532,105,11,"Conventional","Active",12.6706191901408,10
2532,106,23,"Conventional","Active",12.6706191901408,20
2532,108,28,"Conventional","Active",12.6706191901408,6
2532,112,20,"Conventional","Active",12.6706191901408,6
2532,129,21,"Conventional","Active",12.6706191901408,10
2532,130,7,"Conventional","Active",12.6706191901408,10
2533,1,13,"Conventional","Active",12.33553699943,16
2533,2,3,"Conventional","Active",12.33553699943,20
2533,3,11,"Conventional","Active",12.33553699943,16
2533,32,24,"Conventional","Active",12.33553699943,10
2533,33,23,"Conventional","Active",12.33553699943,10
2533,37,26,"Conventional","Active",12.33553699943,15
2533,38,16,"Conventional","Active",12.33553699943,10
2533,39,18,"Conventional","Active",12.33553699943,10
2533,41,26,"Conventional","Active",12.33553699943,10
2533,42,23,"Conventional","Active",12.33553699943,10
2533,43,18,"Conventional","Active",12.33553699943,17
2533,44,13,"Conventional","Active",12.33553699943,16
2533,45,5,"Conventional","Active",12.33553699943,11
2533,46,12,"Conventional","Active",12.33553699943,10
2533,47,18,"Conventional","Active",12.33553699943,10
2533,49,19,"Conventional","Active",12.33553699943,7
2533,50,20,"Conventional","Active",12.33553699943,10
2533,52,30,"Conventional","Active",12.33553699943,10
2533,53,29,"Conventional","Active",12.33553699943,10
2533,54,16,"Conventional","Active",12.33553699943,10
2533,55,18,"Conventional","Active",12.33553699943,10
2533,56,27,"Conventional","Active",12.33553699943,5
2533,57,16,"Conventional","Active",12.33553699943,10
2533,58,22,"Conventional","Active",12.33553699943,8
2533,59,13,"Conventional","Active",12.33553699943,8
2533,60,25,"Conventional","Active",12.33553699943,10
2533,61,27,"Conventional","Active",12.33553699943,8
2533,64,28,"Conventional","Active",12.33553699943,8
2533,67,29,"Conventional","Active",12.33553699943,7
2533,71,20,"Conventional","Active",12.33553699943,8
2533,72,24,"Conventional","Active",12.33553699943,10
2533,73,6,"Conventional","Active",12.33553699943,11
2533,84,19,"Conventional","Active",12.33553699943,10
2533,86,7,"Conventional","Active",12.33553699943,19
2533,87,27,"Conventional","Active",12.33553699943,10
2533,88,21,"Conventional","Active",12.33553699943,10
2533,91,21,"Conventional","Active",12.33553699943,10
2533,92,19,"Conventional","Active",12.33553699943,10
2533,93,19,"Conventional","Active",12.33553699943,10
2533,95,24,"Conventional","Active",12.33553699943,8
2533,96,23,"Conventional","Active",12.33553699943,5
2533,97,12,"Conventional","Active",12.33553699943,10
2533,99,22,"Conventional","Active",12.33553699943,6
2533,100,14,"Conventional","Active",12.33553699943,8
2533,103,24,"Conventional","Active",12.33553699943,11
2533,105,9,"Conventional","Active",12.33553699943,10
2533,106,22,"Conventional","Active",12.33553699943,20
2533,108,28,"Conventional","Active",12.33553699943,6
2533,112,19,"Conventional","Active",12.33553699943,6
2533,129,23,"Conventional","Active",12.33553699943,10
2533,130,6,"Conventional","Active",12.33553699943,10
2534,1,14,"Conventional","Active",9.58721017452676,16
2534,2,3,"Conventional","Active",9.58721017452676,20
2534,3,11,"Conventional","Active",9.58721017452676,16
2534,32,29,"Conventional","Active",9.58721017452676,10
2534,33,27,"Conventional","Active",9.58721017452676,10
2534,38,21,"Conventional","Active",9.58721017452676,10
2534,39,22,"Conventional","Active",9.58721017452676,10
2534,41,27,"Conventional","Active",9.58721017452676,10
2534,42,27,"Conventional","Active",9.58721017452676,10
2534,43,22,"Conventional","Active",9.58721017452676,17
2534,44,17,"Conventional","Active",9.58721017452676,16
2534,45,10,"Conventional","Active",9.58721017452676,11
2534,46,13,"Conventional","Active",9.58721017452676,10
2534,47,19,"Conventional","Active",9.58721017452676,10
2534,49,17,"Conventional","Active",9.58721017452676,7
2534,50,19,"Conventional","Active",9.58721017452676,10
2534,52,29,"Conventional","Active",9.58721017452676,10
2534,53,29,"Conventional","Active",9.58721017452676,10
2534,54,18,"Conventional","Active",9.58721017452676,10
2534,55,16,"Conventional","Active",9.58721017452676,10
2534,56,25,"Conventional","Active",9.58721017452676,5
2534,57,16,"Conventional","Active",9.58721017452676,10
2534,58,22,"Conventional","Active",9.58721017452676,8
2534,59,13,"Conventional","Active",9.58721017452676,8
2534,60,23,"Conventional","Active",9.58721017452676,10
2534,61,27,"Conventional","Active",9.58721017452676,8
2534,64,28,"Conventional","Active",9.58721017452676,8
2534,67,29,"Conventional","Active",9.58721017452676,7
2534,71,21,"Conventional","Active",9.58721017452676,8
2534,72,24,"Conventional","Active",9.58721017452676,10
2534,73,4,"Conventional","Active",9.58721017452676,11
2534,84,20,"Conventional","Active",9.58721017452676,10
2534,86,9,"Conventional","Active",9.58721017452676,19
2534,87,29,"Conventional","Active",9.58721017452676,10
2534,88,21,"Conventional","Active",9.58721017452676,10
2534,91,23,"Conventional","Active",9.58721017452676,10
2534,92,19,"Conventional","Active",9.58721017452676,10
2534,93,23,"Conventional","Active",9.58721017452676,10
2534,95,24,"Conventional","Active",9.58721017452676,8
2534,96,28,"Conventional","Active",9.58721017452676,5
2534,97,12,"Conventional","Active",9.58721017452676,10
2534,99,23,"Conventional","Active",9.58721017452676,6
2534,100,14,"Conventional","Active",9.58721017452676,8
2534,103,25,"Conventional","Active",9.58721017452676,11
2534,105,9,"Conventional","Active",9.58721017452676,10
2534,106,22,"Conventional","Active",9.58721017452676,20
2534,108,28,"Conventional","Active",9.58721017452676,6
2534,112,20,"Conventional","Active",9.58721017452676,6
2534,129,27,"Conventional","Active",9.58721017452676,10
2534,130,7,"Conventional","Active",9.58721017452676,10
2535,1,12,"Conventional","Active",11.4046206141009,16
2535,2,1,"Conventional","Active",11.4046206141009,20
2535,3,10,"Conventional","Active",11.4046206141009,16
2535,32,27,"Conventional","Active",11.4046206141009,10
2535,33,26,"Conventional","Active",11.4046206141009,10
2535,37,29,"Conventional","Active",11.4046206141009,15
2535,38,19,"Conventional","Active",11.4046206141009,10
2535,39,21,"Conventional","Active",11.4046206141009,10
2535,41,25,"Conventional","Active",11.4046206141009,10
2535,42,26,"Conventional","Active",11.4046206141009,10
2535,43,21,"Conventional","Active",11.4046206141009,17
2535,44,15,"Conventional","Active",11.4046206141009,16
2535,45,8,"Conventional","Active",11.4046206141009,11
2535,46,13,"Conventional","Active",11.4046206141009,10
2535,47,19,"Conventional","Active",11.4046206141009,10
2535,49,16,"Conventional","Active",11.4046206141009,7
2535,50,17,"Conventional","Active",11.4046206141009,10
2535,51,29,"Conventional","Active",11.4046206141009,10
2535,52,27,"Conventional","Active",11.4046206141009,10
2535,53,28,"Conventional","Active",11.4046206141009,10
2535,54,16,"Conventional","Active",11.4046206141009,10
2535,55,14,"Conventional","Active",11.4046206141009,10
2535,56,24,"Conventional","Active",11.4046206141009,5
2535,57,14,"Conventional","Active",11.4046206141009,10
2535,58,21,"Conventional","Active",11.4046206141009,8
2535,59,12,"Conventional","Active",11.4046206141009,8
2535,60,21,"Conventional","Active",11.4046206141009,10
2535,61,26,"Conventional","Active",11.4046206141009,8
2535,64,27,"Conventional","Active",11.4046206141009,8
2535,67,27,"Conventional","Active",11.4046206141009,7
2535,71,21,"Conventional","Active",11.4046206141009,8
2535,72,23,"Conventional","Active",11.4046206141009,10
2535,73,2,"Conventional","Active",11.4046206141009,11
2535,84,18,"Conventional","Active",11.4046206141009,10
2535,86,8,"Conventional","Active",11.4046206141009,19
2535,87,27,"Conventional","Active",11.4046206141009,10
2535,88,19,"Conventional","Active",11.4046206141009,10
2535,91,21,"Conventional","Active",11.4046206141009,10
2535,92,17,"Conventional","Active",11.4046206141009,10
2535,93,22,"Conventional","Active",11.4046206141009,10
2535,95,23,"Conventional","Active",11.4046206141009,8
2535,96,26,"Conventional","Active",11.4046206141009,5
2535,97,11,"Conventional","Active",11.4046206141009,10
2535,99,21,"Conventional","Active",11.4046206141009,6
2535,100,12,"Conventional","Active",11.4046206141009,8
2535,103,25,"Conventional","Active",11.4046206141009,11
2535,105,7,"Conventional","Active",11.4046206141009,10
2535,106,23,"Conventional","Active",11.4046206141009,20
2535,108,26,"Conventional","Active",11.4046206141009,6
2535,112,18,"Conventional","Active",11.4046206141009,6
2535,129,26,"Conventional","Active",11.4046206141009,10
2535,130,5,"Conventional","Active",11.4046206141009,10
2536,1,13,"Conventional","Active",13.9678797443775,16
2536,2,2,"Conventional","Active",13.9678797443775,20
2536,3,9,"Conventional","Active",13.9678797443775,16
2536,32,28,"Conventional","Active",13.9678797443775,10
2536,33,27,"Conventional","Active",13.9678797443775,10
2536,38,20,"Conventional","Active",13.9678797443775,10
2536,39,22,"Conventional","Active",13.9678797443775,10
2536,41,26,"Conventional","Active",13.9678797443775,10
2536,42,27,"Conventional","Active",13.9678797443775,10
2536,43,22,"Conventional","Active",13.9678797443775,17
2536,44,16,"Conventional","Active",13.9678797443775,16
2536,45,9,"Conventional","Active",13.9678797443775,11
2536,46,15,"Conventional","Active",13.9678797443775,10
2536,47,21,"Conventional","Active",13.9678797443775,10
2536,49,15,"Conventional","Active",13.9678797443775,7
2536,50,19,"Conventional","Active",13.9678797443775,10
2536,52,27,"Conventional","Active",13.9678797443775,10
2536,53,27,"Conventional","Active",13.9678797443775,10
2536,54,17,"Conventional","Active",13.9678797443775,10
2536,55,14,"Conventional","Active",13.9678797443775,10
2536,56,24,"Conventional","Active",13.9678797443775,5
2536,57,13,"Conventional","Active",13.9678797443775,10
2536,58,20,"Conventional","Active",13.9678797443775,8
2536,59,11,"Conventional","Active",13.9678797443775,8
2536,60,21,"Conventional","Active",13.9678797443775,10
2536,61,25,"Conventional","Active",13.9678797443775,8
2536,64,26,"Conventional","Active",13.9678797443775,8
2536,67,27,"Conventional","Active",13.9678797443775,7
2536,71,23,"Conventional","Active",13.9678797443775,8
2536,72,22,"Conventional","Active",13.9678797443775,10
2536,73,4,"Conventional","Active",13.9678797443775,11
2536,84,18,"Conventional","Active",13.9678797443775,10
2536,86,9,"Conventional","Active",13.9678797443775,19
2536,87,28,"Conventional","Active",13.9678797443775,10
2536,88,18,"Conventional","Active",13.9678797443775,10
2536,91,22,"Conventional","Active",13.9678797443775,10
2536,92,17,"Conventional","Active",13.9678797443775,10
2536,93,23,"Conventional","Active",13.9678797443775,10
2536,95,23,"Conventional","Active",13.9678797443775,8
2536,96,27,"Conventional","Active",13.9678797443775,5
2536,97,10,"Conventional","Active",13.9678797443775,10
2536,99,22,"Conventional","Active",13.9678797443775,6
2536,100,12,"Conventional","Active",13.9678797443775,8
2536,103,27,"Conventional","Active",13.9678797443775,11
2536,105,8,"Conventional","Active",13.9678797443775,10
2536,106,24,"Conventional","Active",13.9678797443775,20
2536,108,26,"Conventional","Active",13.9678797443775,6
2536,112,17,"Conventional","Active",13.9678797443775,6
2536,129,27,"Conventional","Active",13.9678797443775,10
2536,130,6,"Conventional","Active",13.9678797443775,10
2537,1,14,"Conventional","Active",15.594161307639,16
2537,2,4,"Conventional","Active",15.594161307639,20
2537,3,9,"Conventional","Active",15.594161307639,16
2537,33,29,"Conventional","Active",15.594161307639,10
2537,38,22,"Conventional","Active",15.594161307639,10
2537,39,24,"Conventional","Active",15.594161307639,10
2537,41,28,"Conventional","Active",15.594161307639,10
2537,42,28,"Conventional","Active",15.594161307639,10
2537,43,24,"Conventional","Active",15.594161307639,17
2537,44,18,"Conventional","Active",15.594161307639,16
2537,45,11,"Conventional","Active",15.594161307639,11
2537,46,14,"Conventional","Active",15.594161307639,10
2537,47,21,"Conventional","Active",15.594161307639,10
2537,49,14,"Conventional","Active",15.594161307639,7
2537,50,19,"Conventional","Active",15.594161307639,10
2537,52,25,"Conventional","Active",15.594161307639,10
2537,53,27,"Conventional","Active",15.594161307639,10
2537,54,19,"Conventional","Active",15.594161307639,10
2537,55,12,"Conventional","Active",15.594161307639,10
2537,56,22,"Conventional","Active",15.594161307639,5
2537,57,13,"Conventional","Active",15.594161307639,10
2537,58,20,"Conventional","Active",15.594161307639,8
2537,59,11,"Conventional","Active",15.594161307639,8
2537,60,19,"Conventional","Active",15.594161307639,10
2537,61,25,"Conventional","Active",15.594161307639,8
2537,64,26,"Conventional","Active",15.594161307639,8
2537,67,27,"Conventional","Active",15.594161307639,7
2537,71,22,"Conventional","Active",15.594161307639,8
2537,72,22,"Conventional","Active",15.594161307639,10
2537,73,4,"Conventional","Active",15.594161307639,11
2537,84,19,"Conventional","Active",15.594161307639,10
2537,86,11,"Conventional","Active",15.594161307639,19
2537,88,19,"Conventional","Active",15.594161307639,10
2537,91,24,"Conventional","Active",15.594161307639,10
2537,92,17,"Conventional","Active",15.594161307639,10
2537,93,24,"Conventional","Active",15.594161307639,10
2537,95,23,"Conventional","Active",15.594161307639,8
2537,96,29,"Conventional","Active",15.594161307639,5
2537,97,10,"Conventional","Active",15.594161307639,10
2537,99,24,"Conventional","Active",15.594161307639,6
2537,100,12,"Conventional","Active",15.594161307639,8
2537,103,27,"Conventional","Active",15.594161307639,11
2537,105,8,"Conventional","Active",15.594161307639,10
2537,106,24,"Conventional","Active",15.594161307639,20
2537,108,26,"Conventional","Active",15.594161307639,6
2537,112,17,"Conventional","Active",15.594161307639,6
2537,129,29,"Conventional","Active",15.594161307639,10
2537,130,8,"Conventional","Active",15.594161307639,10
2538,1,14,"Conventional","Active",18.367615492037,16
2538,2,4,"Conventional","Active",18.367615492037,20
2538,3,9,"Conventional","Active",18.367615492037,16
2538,33,29,"Conventional","Active",18.367615492037,10
2538,38,22,"Conventional","Active",18.367615492037,10
2538,39,25,"Conventional","Active",18.367615492037,10
2538,41,28,"Conventional","Active",18.367615492037,10
2538,42,29,"Conventional","Active",18.367615492037,10
2538,43,24,"Conventional","Active",18.367615492037,17
2538,44,18,"Conventional","Active",18.367615492037,16
2538,45,12,"Conventional","Active",18.367615492037,11
2538,46,14,"Conventional","Active",18.367615492037,10
2538,47,21,"Conventional","Active",18.367615492037,10
2538,49,13,"Conventional","Active",18.367615492037,7
2538,50,19,"Conventional","Active",18.367615492037,10
2538,52,25,"Conventional","Active",18.367615492037,10
2538,53,27,"Conventional","Active",18.367615492037,10
